Unnamed: 0,Title,Company,Location,Skills
,Full Stack Development,LI-MAT SOFT SOLUTIONS PRIVATE LIMITED,Bangalore,PHPMySQLHTMLCSSJavaScriptMongoDBAngularJS+2 more
,PHP Development,Inorbvict Healthcare India Private Limited,Pune,PHPMySQLHTMLCSSJavaScriptjQueryLaravel
,Full Stack Development,Quantinent Analytics,Work from home,HTMLCSSJavaScriptPythonBootstrapNode.jsReact+2 more
,Research,Matsolvion Private Limited,Work from home,PythonPhysicsLaTeXANSYSReport Writing
,Full Stack Development,Bug Aetherium,Work from home,CSSCloud ComputingHTML 5MongoDBNode.jsExpress.jsFrontend development+7 more
,Python Development,Scoreazy Edutech Private Limited,Work from home,PythonREST APIFastAPIOpenAI APIStreamlitPrompt Engineering
,Java Development,TSTEPS PRIVATE LIMITED,"Chennai, Hyderabad, Kerala, Puduchery, Karnataka                                                                (Hybrid)",JavaMySQLJSPJ2EESpring MVC
,Python Development,Fusion Tech Solutions,"Gandhinagar, Ahmedabad, Mehsana, Kalol, Himmatnagar, Prantij, Adalaj, Kudasan, Chhatral INA(GIDC), Dehgam, Chiloda, Chhatral                                                                (Hybrid)",PythonDjango
,MERN Stack,CYBERED TECH PRIVATE LIMITED,Work from home,HTMLCSSMongoDBNode.jsReactReact Native
,Full Stack Development,Altbridge,Work from home,MySQLHTMLJavaScriptPythonMongoDBAngularJSNode.js+13 more
,Full Stack Development,Salesqueen Software Solutions,Work from home,PHPMySQLHTMLCSSJavaScript
,Java Development,Crossing Hurdles,Gurgaon,JavaPostgreSQLSpring Boot
,N8n Worklfow Builder,Biztel.ai,Bangalore,Frontend developmentBackend developmentAmazon Web Services (AWS)Google Cloud Platforms (GCP)APIsOpenAI APIGrok+2 more
,Python/Django & React Engineering,The Agency Source,Delhi,MySQLPythonDjangoReactFlaskElasticsearch
,Python Automation,Learn Basics,Work from home,PythonSQLAlgorithmsAutomationData VisualizationDatabase Management System (DBMS)Artificial intelligence+1 more
,Web Development,Expert4DM,Work from home,PHPMySQLHTMLCSSJavaScriptWordPressBootstrap
,Backend Development,Digite Infotech Private Limited,Bangalore,PythonMongoDBREST APIFastAPI
,Python Development,TwiLearn EduTech Private Limited,Work from home,HTMLCSSPythonDjangoMachine LearningREST API
,DevOps Oriented Full-Stack Engineer,CodeIncubate,Gurgaon,PythonNode.jsPostgreSQLDockerFlutterAmazon Web Services (AWS)Kubernetes+8 more
,Web Development,NoirCapial,Work from home,MySQLHTMLCSSJavaScriptWordPressNode.jsReact
,Backend Development,NoirCapial,Work from home,JavaPHPMySQLHTMLPythonMongoDBDjango+1 more
,Full Stack Development,Shiplee,Bangalore,PHPMySQLHTMLCSSJavaScriptPythonMongoDB+4 more
,Full Stack Development,J D Jones & Company Private Limited,Kolkata,MySQLJavaScriptPythonSQLNode.jsGitHubReact+1 more
,PHP Training,Webgenesis,Jaipur,PHPMySQLHTML 5CSS3
,Product (AI Content & Analytics),OpenPrep Academy,Work from home,PythonPostgreSQLPrompt EngineeringLLM evaluation
,PHP Development,Rise Retail & Payment Solutions Private Limited,Pune,PHPMySQLHTML
,Web Development,Digital Heroes,"Greater Noida, Noida",Web development
,Software Development,Codifinary Technologies Private Limited,Bangalore,PHPAlgorithmsData StructuresReactGolangDatabase Management System (DBMS)
,Backend Development,International Institute Of SDGs & Public Policy Research,Work from home,MongoDBNode.jsEnglish Proficiency (Spoken)
,MERN Full Stack (Fulltime/Remote),Tellis Technologies Private Limited,Work from home,JavaScriptNode.jsMEANNext.jsMERN
,Backend Development,TSTEPS PRIVATE LIMITED,"Chennai, Madurai, Hyderabad, Bangalore, Puduchery                                                                (Hybrid)",JavaMySQLHTMLPythonMongoDBNode.jsExpress.js
,Python Development,TSTEPS PRIVATE LIMITED,"Chennai, Mumbai, Hyderabad, Kerala, Puduchery                                                                (Hybrid)",HTMLCSSPythonDjangoMachine Learning
,Full Stack Development,TSTEPS PRIVATE LIMITED,"Chennai, Mumbai, Kerala, Puduchery, Karnataka                                                                (Hybrid)",PHPMySQLHTMLCSSPythonMongoDBNode.js+1 more
,Software Developer,RoadVision AI Private Limited,Delhi,ReactAmazon Web Services (AWS)Flask
,Node.js Development,TSTEPS PRIVATE LIMITED,"Chennai, Mumbai, Hyderabad, Bangalore, Kerala                                                                (Hybrid)",MySQLHTMLJavaScriptMongoDBExpress.jsReact
,Web Development,Ramyoz,Noida,HTMLCSSNode.js
,,,, 
,Web Development,Venue,Noida,HTMLCSSWordPressReact
,Data Science,Business Quant,Work from home,PythonData AnalyticsData Science
,Backend Development,PyCray,Work from home,MySQLPythonDjangoREST API
,Full Stack Development,LiteThink AI,Work from home,HTMLJavaScriptNode.jsReactFirebaseGoogle Cloud Platforms (GCP)OpenAI API+2 more
,PHP Development,SPIDERWEB,Work from home,PHPMySQLHTMLJavaScriptjQueryAJAXCodeIgniter+1 more
,Python Development,Everything About AI,Work from home,CSSPythonMongoDBMachine LearningPostgreSQLREST APIDeep Learning+4 more
,Full Stack Development,Linqway Techniks Private Limited,Mysuru                                                                (Hybrid),JavaScriptPythonNode.jsReact
,Asp.net Development,TSTEPS PRIVATE LIMITED,"Chennai, Mumbai, Bangalore, Kerala, Puduchery                                                                (Hybrid)",JavaScriptjQuery.NETASP.NETC#.NETMS SQL Server
,Backend Development,Archit Dhir,Mohali                                                                (Hybrid),Amazon Web Services (AWS)APIs
,Software Development,Hello Live NA,Work from home,HTMLPython
,Full Stack Development,Visiq Technology Private Limited,Work from home,JavaScriptPythonAngularJSNode.jsReact
,Robotics,Robonite Robotics & STEAM Education Private Limited,"Siliguri, Raipur",PythonRoboticsArduinoInternet of Things (IoT)
,Backend Development,Cybernauts Technologies Private Limited,"Delhi, Ghaziabad, Greater Noida, Noida",PHPMySQLPythonMongoDBCodeIgniterNode.jsREST API+2 more
,Python Development,Warewe Consultancy Private Limited,Gurgaon,PythonDjangoNode.jsPostgreSQLREST APIStripe Payment APIFastAPI
,Backend & Full Stack Development,PLEXO HR Solutions,Gurgaon,JavaScriptData StructuresGitNode.jsPostgreSQLGitHubExpress.js+4 more
,Backend Development,Travel Lykke Private Limited,Work from home,MySQLJavaScriptPythonDjango
,Node.js Generative AI/ML Developer,Arakoo,Work from home,Node.jsExpress.jsTypeScriptTerraform
,"Figma, NextJS, React Native And Firebase Development",Bolesale Technologies Private Limited,Work from home,Node.jsReact NativeFirebaseCloud FirestoreNext.js
,Full Stack Development,Visys Cloud Technologies India Private Limited,Hyderabad,PHPMySQLHTMLCSSJavaScriptPythonMongoDB+3 more
,Full Stack Development,Zykoon Technologies,Work from home,MySQLJavaScriptNode.jsGitHubReactTypeScriptNext.js
,E‑Commerce App Developer (Shopify),Protega,Mumbai                                                                (Hybrid),HTMLCSSJavaScriptCSS3Node.jsReactShopify+2 more
,Full Stack Development,Swifey,Work from home,MySQLJavaScriptPythonAngularJSNode.jsReact
,Full Stack Development,Memli,Gurgaon,MySQLHTMLCSSJavaScriptGitNode.jsProblem Solving+3 more
,AI Agent Development,Awwgment,Work from home,PythonREST APITransformersFastAPIAPIsOpenAI APILangChain+4 more
,Full Stack Development,Zenochi,Work from home,JavaScriptNode.jsUI & UX DesignReact
,Robotics,The Innovation Story,Mumbai,PythonSolidWorksRoboticsRaspberry PiEmbedded SystemsArduinoC Programming+2 more
,"React Native, NextJS And Firebase Development",Wecofy,Work from home,Node.jsReact NativeFirebaseFirebase Cloud MessagingNext.js
,"React Native, NextJS And Firebase Development",We Code For You,Work from home,React NativeAmazon Web Services (AWS)FirebaseCloud FirestoreNext.js
,Full Stack Developer (MERN Stack With Edge.js Mandatory),Ungrezi,Work from home,Data StructuresMongoDBGitNode.jsProblem SolvingUI & UX DesignWeb development+5 more
,Full Stack Development,Sheikh Media,Work from home,PHPMySQLHTMLCSSJavaScriptContent WritingPython+13 more
,Full Stack Developer,Indika AI Private Limited,Delhi,PythonClient InteractionDjangoFlaskInterpersonal skillsEffective CommunicationAmazon S3
,Laravel Expert,Medicalbook,Work from home,PHPAJAXLaravel
,Full Stack Development,StoreShoppy Online Services Private Limited,"Delhi, Ghaziabad, Noida",MongoDBNode.jsMobile Application DevelopmentGitHubExpress.jsReactReact Native+4 more
,PHP / Laravel Developer,Shipper4u,Work from home,PHPMySQLHTMLJavaScriptjQueryAJAXLaravel
,.NET Development,Pixelkube Technologies Private Limited,Work from home,C#.NETSQL
,Python Algo Developer,Money Making Trading Courses,"Thane, Navi Mumbai, Mumbai, Vashi, Panvel",PythonAlgorithms
,Designer/Flutter + Node.js Developer/Next.js Developer,Deep Nucleus,Work from home,MySQLJavaScriptAdobe IllustratorMongoDBNode.jsReactFlutter+5 more
,Data Labelling,Radic Advertising Private Limited,Hyderabad                                                                (Hybrid),PythonMS-ExcelJSON
,Full Stack Development,Energy Alternatives India,Chennai,PHPHTMLCSSWordPressBootstrapMS SQL ServerReact
,Full Stack AI Engineer,DigiPlus IT,"Mumbai, Maharashtra",MongoDBNode.jsUI & UX DesignDockerGitHubTypeScriptDevOps+6 more
,,,, 
,Software Engineer,Giddly.com,Work from home,PythonMachine LearningReact NativeGolangTypeScriptArtificial intelligence
,Python Development,EvoNexis,Work from home,HTMLCSSPythonDjangoMachine LearningREST APIFlask
,Web Development,BMARKT TECAMAT PRIVATE LIMITED,Delhi,PHPMySQLHTMLCSSJavaScriptjQueryWordPress+3 more
,Python Development,Regime Tax Solutions Private Limited,"Navi Mumbai, Mumbai",HTMLPython
,Python Development (Next.js),Freelance Trainings,Work from home,PythonSQLDjangoReactREST APIInterpersonal skillsEffective Communication+2 more
,Full Stack Development,Fallon Studio,Work from home,PHPMySQLHTMLCSSJavaScriptPythonMongoDB+4 more
,Full Stack Development,Tinydata Technologies Private Limited,Work from home,HTMLCSSJavaScriptPythonMongoDBNode.jsReact+1 more
,Python Developer,Ergode IT Services Private Limited,Mumbai,PythonSeleniumUser Interface (UI) DevelopmentAutomationAPIsData PreprocessingData Cleaning+4 more
,Softwear Development Engineering (WordPress),Inditech Technology Services Private Limited,Work from home,PHPMySQLWordPress
,Full Stack Development,IndianAppGuy Tech Private Limited,Bangalore,Node.jsReact
,Backend Developer (Night Shift Only),Big Internet E-commerce Private Limited,Work from home,MongoDBNode.jsExpress.jsBubble.ioNestJS
,PHP Development,International Institute Of SDGs & Public Policy Research,Work from home,PHPMySQLHTMLJavaScript
,Software Development,Zarle Infotech,"Delhi, Ghaziabad, Noida",HTMLCSSJavaScriptNode.jsGitHubC++ ProgrammingReact+3 more
,Software Development,"Gridmetry Gmbh (Munich, Germany)",Work from home,PythonPostgreSQLDockerGitHubReactREST APIGolang+4 more
,AI Agent Development,WhizJuniors,Mumbai                                                                (Hybrid),PythonProblem SolvingDatabase TestingFirebaseAPIsChatGPTGemini
,AI/ML Dev,Trinity Packaging Co. Pvt. Ltd.,Mumbai                                                                (Hybrid),PythonDockerArtificial intelligenceAPIsLLMOps
,Full Stack Development,Gagan Puri,Work from home,MySQLMongoDBNode.jsGitHubExpress.jsReact Native
,Backend Development,Shiplee,Work from home,JavaPHPMySQLHTMLPythonMongoDBDjango+4 more
,Backend Development,Megaplex Prime,Mumbai,MongoDBNode.jsExpress.jsReactREST API
,Asp.net Development,COEPD (Center Of Excellence For Professional Development),Ameerpet,HTMLCSSJavaScriptC#ASP.NETSQLMS SQL Server+1 more
,Python Development,Nexotech Solutions,"Kollam, Kottayam, Kozhikode, Pathanamthitta, Thiruvananthapuram, Thrissur, Malappuram, Kasaragod, Alappuzha, Wayanad, Idukki, Kochi, Ernakulam, Palakkad, Kannur                                                                (Hybrid)",PythonDjangoPostgreSQLREST APIPostmanRedisDjango Rest Framework
,Web Development,Edusaint,Work from home,MySQLHTMLCSSJavaScriptjQueryPythonNode.js+1 more
,Web Development,Hungy Inc,Work from home,HTMLCSSJavaScriptNode.jsReact
,Full Stack Development,Web3Task,"Delhi, Ghaziabad, Greater Noida, Gautam Buddha Nagar, Noida                                                                (Hybrid)",PHPMySQLHTMLCSSJavaScriptMongoDBNode.js+1 more
,Angular Development,Jogaz Info Private Limited,Delhi,JavaScriptGitUser Interface (UI) DevelopmentHTTPREST APIModel View Controller(MVC)SCSS+4 more
,Software Development,Optima Learn,Noida,HTMLCSSJavaScriptNode.jsReactTypeScriptFirebase+1 more
,Python Mentor,Mikado Solutions,Work from home,PythonData AnalyticsDjangoData VisualizationPandasDjango Rest FrameworkPython Libraries
,Full Stack Developer (Shopify App Development),Shiplee,Work from home,PHPMySQLHTMLCSSJavaScriptGitNode.js+4 more
,Clinical Data Analyst,IDDCR Global Research CRO Private Limited,Work from home,Clinical ResearchClinical Data Management
,PHP Development,TSTEPS PRIVATE LIMITED,"Chennai, Delhi, Hyderabad, Mumbai, Bangalore, Kerala Estate                                                                (Hybrid)",PHPMySQLHTMLJavaScriptjQueryAJAXCodeIgniter+1 more
,Full Stack Development,Cogent Web Services,Work from home,Node.jsReactFlutter
,Full Stack Development,Cogent Web Services,Work from home,Node.jsReactReact Native
,React Native Development,Cogent Web Services,Work from home,Node.jsReact Native
,Software Development,Cogent Web Services,Work from home,Node.jsNext.js
,Web Development,Cogent Web Services,Work from home,Laravel
,ReactJS Development,Cogent Web Services,Work from home,Node.jsReactREST API
,Web Development,Cogent Web Services,Work from home,CodeIgniter
,Web Development,TSTEPS PRIVATE LIMITED,"Chennai, Madurai, Hyderabad, Bangalore, Puduchery                                                                (Hybrid)",PHPJavaScriptjQueryBootstrapNode.jsReact
,Software Development,TSTEPS PRIVATE LIMITED,"Chennai, Mumbai, Bangalore, Kerala, Puduchery                                                                (Hybrid)",JavaJavaScript.NETNode.jsC++ ProgrammingReact
,Backend Development,YourKoder OÜ,Work from home,JavaMySQLMongoDBNode.jsREST APIAmazon Web Services (AWS)TypeScript
,,,, 
,Web Development,TSTEPS PRIVATE LIMITED,"Chennai, Coimbatore, Madurai, Mumbai, Hyderabad, Salem, Bangalore, Kerala Estate                                                                (Hybrid)",PHPMySQLHTMLCSSJavaScriptjQueryWordPress+3 more
,Web Development,Digital Heroes,Work from home,Web development
,Full Stack Developer,AffinityAnswers,Work from home,PythonLinuxSQLUnixShell Scripting
